Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,12.495730775532248,0.3870475577881248,20.056641558253606,17.87207523844502,0.4724472165107727,0.20091700553894043
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,12.49158267189604,0.38414716649337594,20.04173946495272,17.66658059308674,0.4727092385292053,0.20586717128753662
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,12.492188798652293,0.3834073785006094,20.041910200496748,17.694943943934522,0.4735862612724304,0.20666706562042236
Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,11.334075687211406,0.2483968042157124,23.9073007137418,14.527903506615433,0.8568322062492371,0.0315089225769043
Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,11.711327034574248,0.2297681646896307,21.69428425428651,9.951990158717829,0.8521661758422852,0.027868688106536865
Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,11.914173487851464,0.26528635385263283,22.320691062464174,9.594262870904316,0.7023507952690125,0.11584854125976562
Jarvis-Judice-Ninke,Error-scaled (scale),RGB,13.3430201114185,0.3082391970964946,21.545090012319303,8.890069891033795,0.5992858409881592,0.025330424308776855
Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,12.549151441317672,0.2851090241134369,19.06080816728909,8.87065995587384,0.6950992345809937,0.03907310962677002
Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,11.404535838988505,0.1890670323517434,23.720313595702144,12.216414607563719,0.8624502420425415,0.126081645488739
Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,12.561700196921189,0.258718791770358,24.51351799275217,9.662041403336866,0.7434452772140503,0.01650261878967285
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,11.838653521876443,0.2430493241540822,21.35451953578221,10.089614690205304,0.8076029419898987,0.032454609870910645
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,11.752332363625284,0.17731404021242625,23.613785018152615,10.991151913383884,0.8546658158302307,0.13049286603927612
Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,12.917316148758415,0.283796500521925,22.855678887187988,8.926866791116485,0.6705468893051147,0.016325294971466064
Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,12.219459717767812,0.2671105396310825,20.031554407221314,8.916485734138226,0.7585436701774597,0.027927935123443604
Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,11.38069883276107,0.17567824073094984,24.00506651362137,12.155443953749208,0.8974403142929077,0.12740033864974976
Stucki,Nearest-colour,RGB,12.42372697808256,0.24604547328566684,24.71394234924052,9.598624806350818,0.6966484785079956,0.012888908386230469
Stucki,Nearest-colour,CIELAB,11.672277376411488,0.22702983205324853,21.776919792478857,9.945768773478518,0.7903031706809998,0.028362035751342773
Stucki,Nearest-colour,CIEXYY,11.823406986095462,0.17263991542300697,23.48729561270951,10.618825752534978,0.7993056178092957,0.11392700672149658
Stucki,Weight-driven,RGB,12.489598986847865,0.3840283005331076,20.071552689224056,17.81013142720987,0.47485098242759705,0.2056577205657959
Stucki,Weight-driven,CIELAB,12.489598986847867,0.3840283005331706,20.071552689224056,17.81013142720988,0.47485098242759705,0.20560061931610107
Stucki,Weight-driven,CIEXYY,12.48959960328338,0.38402836418144326,20.071553427489757,17.810130770398526,0.47485101222991943,0.20565080642700195
Stucki,Weighted-nearest (α=0.5),RGB,12.494336656014667,0.3869461539401997,20.057882991693774,17.874077071400574,0.4711931049823761,0.20051699876785278
Stucki,Weighted-nearest (α=0.5),CIELAB,12.489222556806038,0.3841256287216254,20.040018165769474,17.636874862471302,0.47233062982559204,0.20506858825683594
Stucki,Weighted-nearest (α=0.5),CIEXYY,12.491787193182887,0.38338995105719215,20.04286038574458,17.69644047836946,0.473480761051178,0.20640021562576294
Stucki,Softmax (α=0.5),RGB,11.321241258454736,0.24647624629506018,23.94640308680831,14.49979459490194,0.7999541163444519,0.03196442127227783
Stucki,Softmax (α=0.5),CIELAB,11.674589049386885,0.22707570297241272,21.77387931945517,9.944865517041846,0.7890400886535645,0.026972413063049316
Stucki,Softmax (α=0.5),CIEXYY,11.898475023819248,0.26387377810578266,22.35194511620447,9.584231284894853,0.6741999387741089,0.11165159940719604
Stucki,Error-scaled (scale),RGB,13.315423453203037,0.3065745352332126,21.593165718593184,8.853916325889106,0.5349846482276917,0.02419435977935791
Stucki,Error-scaled (scale),CIELAB,12.521266040160338,0.2835340159532636,19.134030744779206,8.837645939727004,0.6336362361907959,0.03855490684509277
Stucki,Error-scaled (scale),CIEXYY,11.40212456795144,0.18851947666714663,23.751326740001257,12.226655187673698,0.807174026966095,0.12477850914001465
Stucki,Error-scaled (weighted_target),RGB,12.544423941854854,0.2571157279227881,24.537347614726908,9.653919895454678,0.6749737858772278,0.016721367835998535
Stucki,Error-scaled (weighted_target),CIELAB,11.81984304882323,0.24098047901263298,21.41286388217296,10.06203276434028,0.7491999864578247,0.03185594081878662
Stucki,Error-scaled (weighted_target),CIEXYY,11.758669575897276,0.17693183697667902,23.610183069357202,10.982166603909413,0.8030471801757812,0.13093209266662598
Stucki,Error-scaled (confidence),RGB,12.88737527853197,0.28177204292592456,22.91147180013676,8.912891395573324,0.5959368944168091,0.015703320503234863
Stucki,Error-scaled (confidence),CIELAB,12.181608594271857,0.2651582816453808,20.1146381657632,8.917594796420822,0.6936509013175964,0.026851654052734375
Stucki,Error-scaled (confidence),CIEXYY,11.38431741068933,0.175378431432104,24.026789984684868,12.141590115752999,0.8404465913772583,0.12398618459701538
