Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Stucki,Weight-driven,CIELAB,11.996840301844504,0.40095533758344876,22.868806908729887,14.195906950215743,0.4734656810760498,0.30695265531539917
Stucki,Weight-driven,CIEXYY,11.996840533809646,0.40095536550789407,22.86880771714968,14.195906549379215,0.4734656810760498,0.30613386631011963
Stucki,Weighted-nearest (α=0.5),RGB,11.891399139991819,0.4050687287092596,23.13140421455142,13.76851095829343,0.5285412669181824,0.3065580725669861
Stucki,Weighted-nearest (α=0.5),CIELAB,11.942482416912675,0.40514349311638753,23.044986141234645,13.948675767769076,0.537477970123291,0.29837626218795776
Stucki,Weighted-nearest (α=0.5),CIEXYY,12.03601073154009,0.401927678857924,22.8137239944533,13.969271227635746,0.4735502004623413,0.3099139928817749
Stucki,Softmax (α=0.5),RGB,12.6973259513409,0.37158891726849025,24.128903558354395,9.84873559222603,0.7692580223083496,0.17097336053848267
Stucki,Softmax (α=0.5),CIELAB,12.913781095321896,0.3415477086339426,23.037217194109367,8.883928869104066,0.7566455602645874,0.011519670486450195
Stucki,Softmax (α=0.5),CIEXYY,13.63878621733729,0.41566252038155027,22.69611300042124,7.619070742285702,0.6439733505249023,0.4048009514808655
Stucki,Error-scaled (scale),RGB,14.92633529084227,0.4466785600607979,22.727693194215014,7.27659006726726,0.6091921925544739,0.11877769231796265
Stucki,Error-scaled (scale),CIELAB,13.577726626948861,0.40124850831822506,21.43724018102804,8.534592009914865,0.5970268249511719,0.05183666944503784
Stucki,Error-scaled (scale),CIEXYY,14.485317717652531,0.4180894841755962,23.297295081838353,8.423796437625368,0.6052553653717041,0.22209477424621582
Stucki,Error-scaled (weighted_target),RGB,14.655886207241881,0.44028716853077077,23.404229118061167,7.823778412234289,0.6519933938980103,0.03592556715011597
Stucki,Error-scaled (weighted_target),CIELAB,13.262171294665531,0.38012383577844294,22.29508970778385,8.7201625453233,0.6619275808334351,0.015144169330596924
Stucki,Error-scaled (weighted_target),CIEXYY,14.319282971318932,0.412972608965144,23.651877235200605,8.046172826113963,0.6445679664611816,0.14278388023376465
Stucki,Error-scaled (confidence),RGB,14.49645416625247,0.41824131189158525,23.392663795361056,7.610594607940452,0.6486538052558899,0.04759836196899414
Stucki,Error-scaled (confidence),CIELAB,13.201725585923818,0.37080541501412595,22.323924379298287,8.64084393382189,0.6893774271011353,0.023785531520843506
Stucki,Error-scaled (confidence),CIEXYY,14.245585114151911,0.4000061240654805,23.781677175730014,8.214927710033598,0.6450681090354919,0.15360891819000244
