Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Floyd-Steinberg,Nearest-colour,RGB,7.984011613589387,0.15618096914429833,31.35142779473946,19.942682770187158,1.0281529426574707,0.012454867362976074
Floyd-Steinberg,Nearest-colour,CIELAB,8.228968563920652,0.15669318066818042,30.70901463055379,16.816490212975776,1.0720410346984863,0.03329885005950928
Floyd-Steinberg,Nearest-colour,CIEXYY,8.621226786939705,0.09750614848053568,29.33383534574346,18.585465563527137,1.0344290733337402,0.5994235277175903
Floyd-Steinberg,Weight-driven,RGB,9.502567458162194,0.343696121053436,26.805817456960824,23.420441482894947,0.473152220249176,0.5490987300872803
Floyd-Steinberg,Weight-driven,CIELAB,9.502567458162197,0.3436961210534148,26.805817456960824,23.42044148289493,0.473152220249176,0.5462250709533691
Floyd-Steinberg,Weight-driven,CIEXYY,9.50256765686542,0.3436961334922734,26.805818525035313,23.420440565850434,0.47315219044685364,0.5495994687080383
Floyd-Steinberg,Error-scaled (scale),RGB,9.773484589116226,0.27305945569069795,26.74720769133875,13.314514238016471,0.6125490665435791,0.08126795291900635
Floyd-Steinberg,Error-scaled (scale),CIELAB,9.333930061098933,0.263876025964191,27.300205788930388,14.909369365436246,0.7462859749794006,0.11811953783035278
Floyd-Steinberg,Error-scaled (scale),CIEXYY,9.201264396545175,0.14599125726996195,27.099238134254566,16.18254079571391,0.863889753818512,0.5374746322631836
Floyd-Steinberg,Error-scaled (weighted_target),RGB,8.200140305601334,0.19062379492061218,30.472905408756155,19.873535932046973,0.9620959758758545,0.01279306411743164
Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,8.439091042861735,0.189984258100065,29.86594611896603,16.759744169253512,0.9882078766822815,0.03530031442642212
Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,8.762091089240434,0.1217406276180653,28.733725026109344,18.628507954817206,0.9590388536453247,0.5918993949890137
Floyd-Steinberg,Error-scaled (confidence),RGB,8.949854102848743,0.23193336245483562,28.761134121956097,15.66012849758083,0.7694940567016602,0.04340153932571411
Floyd-Steinberg,Error-scaled (confidence),CIELAB,8.898850567662858,0.2244495894309495,28.564499733629518,15.363424596798694,0.8958603143692017,0.0655626654624939
