Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,13.898944803348815,0.14904170563059924,18.58107596125668,7.899343946354102,1.014286994934082,0.1385406255722046
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,13.061501506714805,0.13672690809115431,18.23701519795068,8.39110379591434,1.0591683387756348,0.1140357255935669
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,13.232785163327303,0.08653304247458439,21.37823410372487,12.79417055637747,1.0367895364761353,0.39950770139694214
Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,15.294811169760669,0.17129457909555093,16.407069953573895,6.758727883277041,0.9706869721412659,0.10478609800338745
Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,14.219425503788754,0.13630067965037237,16.1526418461983,6.765320659487112,0.9905979037284851,0.1317976713180542
Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,13.507992835246764,0.08684759662014259,20.85461967690251,11.876025306961727,1.0348522663116455,0.3567075729370117
Stucki,Nearest-colour,RGB,13.452250324871617,0.13048458606514377,19.0720044766463,8.134731913866252,0.9531368017196655,0.0977901816368103
Stucki,Nearest-colour,CIELAB,12.898459949991194,0.12416701549876048,18.576250697991842,8.444726990453779,1.0234155654907227,0.10058033466339111
Stucki,Nearest-colour,CIEXYY,13.216215677816514,0.08355370527594909,21.302322804524998,12.549403435307777,1.0007506608963013,0.3677384853363037
Stucki,Weight-driven,RGB,13.561386839767875,0.20125088545642775,16.954007200689496,16.714195728945604,0.650568962097168,0.4926398992538452
Stucki,Weight-driven,CIELAB,13.561386839767875,0.20125088545644834,16.954007200689496,16.714195728945604,0.650568962097168,0.4926280975341797
Stucki,Weight-driven,CIEXYY,13.56138702108937,0.20125089032862856,16.954007343939182,16.71419537632505,0.650568962097168,0.4926212430000305
Stucki,Error-scaled (scale),RGB,16.0674955855114,0.20623592357009357,15.233859610128267,7.523256075981102,0.8311240673065186,0.14115506410598755
Stucki,Error-scaled (scale),CIELAB,15.062259285157056,0.1514205380663005,15.015592570500875,6.904766869006784,0.842289924621582,0.16435056924819946
Stucki,Error-scaled (scale),CIEXYY,13.821502695387588,0.1065947583681305,20.245139762968957,11.566601415609032,0.9359012842178345,0.35770589113235474
Stucki,Error-scaled (weighted_target),RGB,13.855296118572035,0.1465197300821426,18.640291806370698,7.928825505115836,0.9287683963775635,0.13647300004959106
Stucki,Error-scaled (weighted_target),CIELAB,13.04855514065971,0.13500206290827718,18.29165946841046,8.362133555288885,0.9931422472000122,0.10760706663131714
Stucki,Error-scaled (weighted_target),CIEXYY,13.231033652702628,0.08494333370636,21.376144231166013,12.755524310116103,0.9914714694023132,0.3863562345504761
Stucki,Error-scaled (confidence),RGB,15.258524646825665,0.1694822982973546,16.456507450663164,6.756238022494355,0.8836207389831543,0.10377836227416992
Stucki,Error-scaled (confidence),CIELAB,14.185323756335306,0.13448976776618743,16.220565975571745,6.731715863389871,0.9296367764472961,0.12255489826202393
Stucki,Error-scaled (confidence),CIEXYY,13.501176986356583,0.08540468344791326,20.86913443631264,11.840190339182362,0.9835582971572876,0.3534282445907593
