Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Floyd-Steinberg,Nearest-colour,RGB,8.290274271023806,0.03082820967545441,28.468768445154858,18.662518958605716,1.2267102003097534,0.030363917350769043
Floyd-Steinberg,Nearest-colour,CIELAB,8.185052926263449,0.02846014182943855,28.452035699876166,19.05866206479391,1.2431448698043823,0.0910567045211792
Floyd-Steinberg,Nearest-colour,CIEXYY,10.476758506488583,0.034322760724904,24.472909269687964,16.551015505276514,1.2379162311553955,0.2611694931983948
Floyd-Steinberg,Weight-driven,RGB,10.36502618110178,0.23782478033489615,23.451925425145355,26.803054966566364,0.8102087378501892,0.49816060066223145
Floyd-Steinberg,Weight-driven,CIELAB,10.365026181101785,0.23782478033489374,23.45192542514536,26.803054966566364,0.8102087378501892,0.49866610765457153
Floyd-Steinberg,Weight-driven,CIEXYY,10.365026816377792,0.23782523367226704,23.4519270342911,26.803055448830076,0.810208797454834,0.49781572818756104
Floyd-Steinberg,Error-scaled (scale),RGB,11.419305154253987,0.14115809430560491,23.036773427484505,15.817136456862883,1.0725443363189697,0.13305431604385376
Floyd-Steinberg,Error-scaled (scale),CIELAB,9.689423949441851,0.08200189784211363,23.97688499360088,15.268581320296283,1.1322047710418701,0.1072433590888977
Floyd-Steinberg,Error-scaled (scale),CIEXYY,11.569788034728557,0.11266044181143486,22.107531553532695,18.115752901356394,1.1336148977279663,0.21288901567459106
Floyd-Steinberg,Error-scaled (weighted_target),RGB,8.346281923878454,0.033909288712063015,28.103570427668977,18.57471608323355,1.220128059387207,0.03965461254119873
Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,8.214291882414583,0.029975231994314105,28.282978103603014,19.055679407633285,1.2437217235565186,0.08988940715789795
Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,10.560963563280863,0.0390542957646183,24.281170071092227,16.848958460858196,1.2345216274261475,0.2749413847923279
Floyd-Steinberg,Error-scaled (confidence),RGB,9.935321786693068,0.09026120050546531,25.09465441949116,14.895508322217479,1.120847225189209,0.06711101531982422
Floyd-Steinberg,Error-scaled (confidence),CIELAB,9.00803289352464,0.04687597439800848,25.862965221230066,16.49054597641056,1.1817188262939453,0.07328009605407715
Floyd-Steinberg,Error-scaled (confidence),CIEXYY,10.994105402712705,0.06202636797786062,23.326799545421387,16.845395107263887,1.2102468013763428,0.19435441493988037
Jarvis-Judice-Ninke,Nearest-colour,RGB,8.345627599880727,0.034007950727451185,27.916207537232463,18.648636675440812,1.3028223514556885,0.037870824337005615
Jarvis-Judice-Ninke,Nearest-colour,CIELAB,8.212020129932784,0.03016886932992921,28.2464581835323,19.070060183180903,1.3096650838851929,0.08735883235931396
Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,10.536791110383046,0.034472874276531264,24.27366827429503,16.868822294396026,1.2729706764221191,0.28854405879974365
Jarvis-Judice-Ninke,Weight-driven,RGB,10.36502618110178,0.23782478033489615,23.451925425145355,26.803054966566364,0.8102087378501892,0.49816060066223145
Jarvis-Judice-Ninke,Weight-driven,CIELAB,10.365026181101785,0.23782478033489374,23.45192542514536,26.803054966566364,0.8102087378501892,0.49866610765457153
Jarvis-Judice-Ninke,Weight-driven,CIEXYY,10.365026816377792,0.23782523367226704,23.4519270342911,26.803055448830076,0.810208797454834,0.49781572818756104
Jarvis-Judice-Ninke,Error-scaled (scale),RGB,11.839270958023661,0.15698798279836682,22.486957628516905,16.535752584162292,1.16739821434021,0.1557106375694275
Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,9.913077670461654,0.09367276402081037,23.32684650932192,14.954979266351533,1.2266602516174316,0.11803770065307617
Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,11.736595689496184,0.11945499503278471,21.702799964915407,18.66720102772973,1.1828798055648804,0.22553598880767822
Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,8.430413459617936,0.03945742572189507,27.58486301239027,18.67728304730305,1.2919009923934937,0.0447613000869751
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,8.260691685067883,0.03272551314600506,28.07090969542233,18.987728963612387,1.3074145317077637,0.09205055236816406
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,10.592582475099901,0.04245790987382055,24.136708918627612,17.04903276343656,1.2721505165100098,0.2958574891090393
Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,10.249939068439161,0.10358591507075665,24.277903081774152,14.774003037299796,1.2146575450897217,0.07743829488754272
Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,9.15634709839718,0.05375793556027645,25.255345744144172,16.28292800559416,1.267412543296814,0.08169454336166382
Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,11.125389302682676,0.06672801436560585,22.982400193911236,17.12657718052059,1.240302562713623,0.21732419729232788
Stucki,Nearest-colour,RGB,8.336014813510943,0.033399820688627097,28.044385576031647,18.609755719637885,1.194502353668213,0.03704416751861572
Stucki,Nearest-colour,CIELAB,8.207641672925213,0.029878677378162133,28.283340457050734,19.06830124709577,1.242315411567688,0.08876895904541016
Stucki,Nearest-colour,CIEXYY,10.538262268088264,0.03443864538723321,24.291206034712566,16.832681800953413,1.2354412078857422,0.2844889760017395
Stucki,Weight-driven,RGB,10.36502618110178,0.23782478033489615,23.451925425145355,26.803054966566364,0.8102087378501892,0.49816060066223145
Stucki,Weight-driven,CIELAB,10.365026181101785,0.23782478033489374,23.45192542514536,26.803054966566364,0.8102087378501892,0.49866610765457153
