Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Floyd-Steinberg,Nearest-colour,RGB,13.627413778585016,0.16814847626911433,13.540454887720806,2.8895118735812044,0.8242061734199524,0.009757399559020996
Floyd-Steinberg,Nearest-colour,CIELAB,12.805690936793145,0.12383607644766859,11.628872364941218,2.5504501532112376,0.8517501354217529,0.012987315654754639
Floyd-Steinberg,Nearest-colour,CIEXYY,11.099416324904936,0.11384598898327232,19.634802235405143,2.2572365580788967,0.9797630310058594,0.049626827239990234
Floyd-Steinberg,Weight-driven,RGB,19.01381551115468,0.7824085445417999,8.100910024298214,4.992819662899986,0.32031378149986267,0.062248289585113525
Floyd-Steinberg,Weight-driven,CIELAB,19.013815511154693,0.7824085445411613,8.100910024298205,4.99281966289998,0.32031378149986267,0.06215542554855347
Floyd-Steinberg,Weight-driven,CIEXYY,19.01381645430575,0.7824087967426173,8.100910665226904,4.992819293621524,0.32031381130218506,0.060410380363464355
Floyd-Steinberg,Error-scaled (scale),RGB,17.85103407492112,0.49409435012847025,12.2922627715194,3.9201634482127954,0.49658477306365967,0.028793036937713623
Floyd-Steinberg,Error-scaled (scale),CIELAB,18.46241638347841,0.7775146396347373,6.648359987761116,4.182748897651726,0.33448326587677,0.028666794300079346
Floyd-Steinberg,Error-scaled (scale),CIEXYY,14.716875295457557,0.4171671117555298,17.519675197438403,3.4793026940863654,0.6641780138015747,0.05790543556213379
Floyd-Steinberg,Error-scaled (weighted_target),RGB,13.973550834329483,0.190682429379624,13.395645529898124,2.948430557548067,0.782922089099884,0.014258205890655518
Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,13.000431273223496,0.1374333387975812,11.383321213720269,2.5825350228790116,0.8244028091430664,0.01530444622039795
Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,11.541203755521558,0.13156784364130128,19.923470122516054,2.923166636871404,0.9549367427825928,0.055118560791015625
Floyd-Steinberg,Error-scaled (confidence),RGB,15.087415219085813,0.21716961122453018,13.11022565510706,3.4814829491408035,0.7094897031784058,0.01528841257095337
Floyd-Steinberg,Error-scaled (confidence),CIELAB,16.551585720939396,0.5670383087087426,7.663408985413047,3.7879012798270004,0.5208489894866943,0.020533442497253418
Floyd-Steinberg,Error-scaled (confidence),CIEXYY,12.502354838040578,0.14797156084093277,19.64408623517183,3.2741941227505347,0.8763169050216675,0.050122857093811035
Jarvis-Judice-Ninke,Nearest-colour,RGB,13.937535036802274,0.1902644578555505,13.35399169486173,2.923896160214828,0.8214235305786133,0.011169850826263428
Jarvis-Judice-Ninke,Nearest-colour,CIELAB,13.017044692150355,0.13840262781250287,11.365194480259486,2.593497296052302,0.8606187701225281,0.013857126235961914
Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,11.45844714162436,0.1309084828141099,19.686091810835347,2.7206265289135687,0.9540147185325623,0.05249977111816406
Jarvis-Judice-Ninke,Weight-driven,RGB,19.01381551115468,0.7824085445417999,8.100910024298214,4.992819662899986,0.32031378149986267,0.062248289585113525
Jarvis-Judice-Ninke,Weight-driven,CIELAB,19.013815511154693,0.7824085445411613,8.100910024298205,4.99281966289998,0.32031378149986267,0.06215542554855347
Jarvis-Judice-Ninke,Weight-driven,CIEXYY,19.01381645430575,0.7824087967426173,8.100910665226904,4.992819293621524,0.32031381130218506,0.060410380363464355
Jarvis-Judice-Ninke,Error-scaled (scale),RGB,18.515353066167325,0.5271811989788597,12.156959273367463,3.943065860354751,0.517162024974823,0.028395533561706543
Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,18.935144000079124,0.7896312174981156,6.483663349900534,4.162257212084992,0.33104026317596436,0.030146479606628418
Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,15.281968805961078,0.44933111063652204,17.163424986671014,3.5521125215385774,0.6341914534568787,0.0607033371925354
Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,14.374587328453776,0.22296683294145617,13.072352344591097,2.9705209878850374,0.7804567813873291,0.018958330154418945
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,13.264147136511061,0.16100234207525976,11.068932525492208,2.645779445058508,0.8354682326316833,0.01766824722290039
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,11.987626809602203,0.14710414357432713,20.154545507447995,3.4864077886229605,0.9290239810943604,0.058989763259887695
Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,15.784922868950089,0.257217800054428,12.799505822752623,3.5599134473342824,0.6759002208709717,0.01842808723449707
Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,17.360101845176906,0.6176431008859256,7.227168142716293,3.8867677576851776,0.4749142825603485,0.023688912391662598
Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,12.844002122835562,0.1642724884536211,19.293367032599427,3.3346869035469173,0.8539043664932251,0.0540042519569397
