Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,12.395718877077256,0.0986591940126978,17.523464009556196,13.096013603950587,0.7095952033996582,0.2877286672592163
Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,15.687078786690485,0.12804711220392073,13.25050870697463,6.289058588550331,0.5313907861709595,0.11156857013702393
Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,14.460515218596559,0.08211531281462343,14.74108297137634,7.5538613181741,0.570906400680542,0.13906049728393555
Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,13.099504249239855,0.09889953536185125,16.23627937184932,12.886211593995537,0.6570690274238586,0.18267971277236938
Stucki,Nearest-colour,RGB,11.526977024669868,0.04979069998352196,19.064702926523225,14.820535355121656,0.6864649653434753,0.21086812019348145
Stucki,Nearest-colour,CIELAB,12.220075878650075,0.042489543875479485,18.283012107696095,11.878907318590013,0.6288305521011353,0.19984012842178345
Stucki,Nearest-colour,CIEXYY,12.292889648348773,0.07869458893802565,17.684903412886786,13.041542729671802,0.6782342791557312,0.2468249797821045
Stucki,Weight-driven,RGB,16.828290072777143,0.20489284376747693,12.3962176590514,11.619757219675556,0.6525689959526062,0.49928003549575806
Stucki,Weight-driven,CIELAB,16.828290072777147,0.20489284376748626,12.396217659051393,11.61975721967555,0.6525689959526062,0.4995366930961609
Stucki,Weight-driven,CIEXYY,16.828290521450082,0.20489287799254394,12.396216893746843,11.619756779386107,0.652569055557251,0.49998199939727783
Stucki,Weighted-nearest (α=0.5),RGB,16.791145926296192,0.2048006797722873,12.407085704389784,11.542694177284057,0.652073323726654,0.4854591488838196
Stucki,Weighted-nearest (α=0.5),CIELAB,16.790266807852724,0.20451189182003068,12.40908272996511,11.548516692479922,0.6505936980247498,0.49101710319519043
Stucki,Weighted-nearest (α=0.5),CIEXYY,16.830505839694837,0.20500554440014043,12.387160009740894,11.571984898234517,0.653423547744751,0.4923657774925232
Stucki,Softmax (α=0.5),RGB,11.75147002195622,0.06515214541767733,17.287110132135833,14.722977694388494,0.7495468854904175,0.34156155586242676
Stucki,Softmax (α=0.5),CIELAB,12.232814661844213,0.04308549552677649,18.262550298483056,11.877870316992112,0.6298507452011108,0.20473718643188477
Stucki,Softmax (α=0.5),CIEXYY,16.346730278060406,0.194887238343226,12.404398269807123,10.674447913244432,0.689746618270874,0.44775253534317017
Stucki,Error-scaled (scale),RGB,16.640611182913535,0.16809387728734682,12.205211929253469,7.192934924638879,0.4946604073047638,0.15160953998565674
Stucki,Error-scaled (scale),CIELAB,15.880762851571761,0.1200002739219415,13.08645300783588,9.048894064687627,0.5215128064155579,0.16294199228286743
Stucki,Error-scaled (scale),CIEXYY,14.25878128730135,0.18430631014289403,14.822205185768762,13.670582564841439,0.6860209107398987,0.22136247158050537
Stucki,Error-scaled (weighted_target),RGB,11.695324050280147,0.06517448141066895,18.737154569079163,14.971540105982886,0.7083991169929504,0.23388999700546265
Stucki,Error-scaled (weighted_target),CIELAB,12.305851527382266,0.051504105418959105,18.13882574812748,11.760453892251103,0.6343981623649597,0.22028374671936035
Stucki,Error-scaled (weighted_target),CIEXYY,12.37962853197783,0.09518308131885926,17.548555294683997,13.104574790801502,0.6973391175270081,0.27428656816482544
Stucki,Error-scaled (confidence),RGB,15.634727087433731,0.12452277694160603,13.308114958401976,6.300424848055192,0.4660865068435669,0.10599696636199951
Stucki,Error-scaled (confidence),CIELAB,14.410136465965081,0.08072106997070232,14.814209172778703,7.5347437410302796,0.525000810623169,0.13718080520629883
Stucki,Error-scaled (confidence),CIEXYY,13.073176507809492,0.09658931225699663,16.27569560866578,12.86773914965332,0.6097155809402466,0.18194842338562012
