Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Floyd-Steinberg,Error-scaled (confidence),CIEXYY,16.310741798381088,0.6767932164666534,9.496759612239053,8.235279135360967,0.364508718252182,0.10099774599075317
Jarvis-Judice-Ninke,Nearest-colour,RGB,13.149065875225574,0.08026581769440237,13.34182726046623,14.693920402023354,1.0273791551589966,0.04378312826156616
Jarvis-Judice-Ninke,Nearest-colour,CIELAB,12.1520120788491,0.07155285752831105,13.282653026924432,15.58337591273475,1.049181580543518,0.03657519817352295
Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,12.648936488713023,0.1227353788675035,16.52967997206287,17.893117959290688,0.9970400929450989,0.21146690845489502
Jarvis-Judice-Ninke,Weight-driven,RGB,18.93628278481826,0.7870918725254277,6.8270534433122005,6.676737139455828,0.08506763726472855,0.06846791505813599
Jarvis-Judice-Ninke,Weight-driven,CIELAB,18.93628278481827,0.7870918725251449,6.827053443312196,6.67673713945582,0.08506763726472855,0.06504374742507935
Jarvis-Judice-Ninke,Weight-driven,CIEXYY,18.936282709856588,0.7870918212560912,6.827053430623939,6.676736521401773,0.08506763726472855,0.06634080410003662
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,15.568609983609365,0.4670545774538393,8.355349727976332,6.1252331671893,0.4617634117603302,0.07503968477249146
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,18.946335991563906,0.7872872217875466,6.823096815920708,6.705856023285076,0.08526488393545151,0.0660778284072876
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,18.94085761978435,0.7872433196624361,6.825595183766452,6.692625794059146,0.08508530259132385,0.06623488664627075
Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,12.279336490480688,0.08287232991721037,13.205930786746954,14.889797905958693,1.0144693851470947,0.04636573791503906
Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,12.084132703974603,0.07059759575098297,13.22767254538912,15.555693562563578,1.0426760911941528,0.037653326988220215
Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,18.98633856078968,0.7855289916079919,6.934134103323849,6.773893216753322,0.09260840713977814,0.06595563888549805
Jarvis-Judice-Ninke,Error-scaled (scale),RGB,19.43911529739204,0.7854011444796406,6.972437948817146,6.178696497530952,0.10469724237918854,0.05300873517990112
Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,18.848999846653307,0.7328636237818836,7.012053626999369,6.130537481416131,0.14861564338207245,0.041600942611694336
Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,17.74935207922536,0.6883036003648856,8.141408005868847,4.615153948827802,0.40962105989456177,0.1087636947631836
Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,13.595177050206782,0.09353439233078868,13.096894692266304,14.726339148038164,0.9961538910865784,0.0551302433013916
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,12.240801884185046,0.08710201489744163,13.078324905203662,15.571949859776316,1.0300954580307007,0.04364955425262451
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,12.847569742939237,0.1315741130441326,16.384508245565623,18.024204548102453,0.9866005182266235,0.21487665176391602
Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,17.824181129576438,0.6987648903391231,8.014877333463325,4.320373157568779,0.3806917667388916,0.05955541133880615
Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,16.3188263335667,0.6852169122755688,8.229278029943334,6.305456026909804,0.4098559617996216,0.07210737466812134
Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,16.61094477698644,0.6782802768512702,9.190157666669007,7.036396112193891,0.43787139654159546,0.10683321952819824
Stucki,Nearest-colour,RGB,13.123515548102668,0.07941145066431568,13.36024322649329,14.690324490117028,1.0103150606155396,0.04272943735122681
Stucki,Nearest-colour,CIELAB,12.125918449803212,0.07010556741618242,13.30745609986189,15.602843017063634,1.046058177947998,0.0360870361328125
Stucki,Nearest-colour,CIEXYY,12.632114995663313,0.12227639234132992,16.538036357995747,17.881909120546215,0.9621871709823608,0.20847129821777344
Stucki,Weight-driven,RGB,18.93628278481826,0.7870918725254277,6.8270534433122005,6.676737139455828,0.08506763726472855,0.06846791505813599
Stucki,Weight-driven,CIELAB,18.93628278481827,0.7870918725251449,6.827053443312196,6.67673713945582,0.08506763726472855,0.06504374742507935
Stucki,Weight-driven,CIEXYY,18.936282709856588,0.7870918212560912,6.827053430623939,6.676736521401773,0.08506763726472855,0.06634080410003662
Stucki,Weighted-nearest (α=0.5),RGB,15.523208953123666,0.4615846324371411,8.38439344829532,6.117460782736914,0.466254323720932,0.07625609636306763
Stucki,Weighted-nearest (α=0.5),CIELAB,18.945798867868206,0.7872836100824623,6.823233548108878,6.705377892676442,0.0852038711309433,0.06583964824676514
Stucki,Weighted-nearest (α=0.5),CIEXYY,18.940560666980545,0.7872314721307685,6.825745758744179,6.691135694296164,0.08513379096984863,0.0661783218383789
Stucki,Softmax (α=0.5),RGB,12.267677005206759,0.0810692282664252,13.232802188374222,14.888669609063092,1.0017337799072266,0.044080913066864014
Stucki,Softmax (α=0.5),CIELAB,12.146362782814364,0.06967825840446969,13.291172116992206,15.544153247556268,1.043906569480896,0.036093175411224365
Stucki,Softmax (α=0.5),CIEXYY,19.0157749716676,0.7857675543862954,6.926113844071491,6.752168578281353,0.09401088953018188,0.06623339653015137
Stucki,Error-scaled (scale),RGB,19.431333557186086,0.7851015889132569,6.977172051027111,6.159907046471113,0.10405594855546951,0.0536540150642395
Stucki,Error-scaled (scale),CIELAB,18.82775639259136,0.7321107810857828,7.024012725363497,6.12610087495068,0.140707865357399,0.04083436727523804
Stucki,Error-scaled (scale),CIEXYY,17.698968755588883,0.6882986231721185,8.179610718002168,4.669275253170671,0.4099395275115967,0.10880571603775024
Stucki,Error-scaled (weighted_target),RGB,13.559570075986528,0.09203113091455546,13.1186015359108,14.730295790777316,0.975905179977417,0.05379927158355713
Stucki,Error-scaled (weighted_target),CIELAB,12.22120106966307,0.08501648650548081,13.105500756310763,15.588465581832516,1.02053964138031,0.04605311155319214
Stucki,Error-scaled (weighted_target),CIEXYY,12.82337361817292,0.13066927442543116,16.399505819494713,18.004915658177293,0.9421221613883972,0.21207493543624878
Stucki,Error-scaled (confidence),RGB,17.78293706770676,0.6982064793697137,8.044447758263464,4.338513758879845,0.3799060583114624,0.06111180782318115
Stucki,Error-scaled (confidence),CIELAB,16.13946663336087,0.6837778420519713,8.300486584590738,6.659755760656085,0.4138045907020569,0.06596708297729492
Stucki,Error-scaled (confidence),CIEXYY,16.56056787835371,0.67807337670369,9.24048796985193,7.235174350397305,0.4191373586654663,0.10776102542877197
